food,foodLabel,mother,motherLabel,father,fatherLabel,label_clean,label_temp,category
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q165449,plantain,http://www.wikidata.org/entity/Q3557,Central Java,plantain,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q471914,Pandanus,http://www.wikidata.org/entity/Q3557,Central Java,pandan,pandan,spice
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3557,Central Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q1269205,rice flour,http://www.wikidata.org/entity/Q3557,Central Java,rice flour,,flour
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q3342808,coconut,http://www.wikidata.org/entity/Q3557,Central Java,coconut,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q3521309,banana leaf,http://www.wikidata.org/entity/Q3557,Central Java,banana leaf,,vegetables
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q57655678,tapioca flour,http://www.wikidata.org/entity/Q3557,Central Java,tapioca flour,,flour
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q3724,West Java,sugar,,spice
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q3724,West Java,salt,#N/A,spice
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q165449,plantain,http://www.wikidata.org/entity/Q3724,West Java,plantain,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q471914,Pandanus,http://www.wikidata.org/entity/Q3724,West Java,pandan,pandan,spice
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q3724,West Java,coconut milk,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q1269205,rice flour,http://www.wikidata.org/entity/Q3724,West Java,rice flour,,flour
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q3342808,coconut,http://www.wikidata.org/entity/Q3724,West Java,coconut,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q3521309,banana leaf,http://www.wikidata.org/entity/Q3724,West Java,banana leaf,,vegetables
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q57655678,tapioca flour,http://www.wikidata.org/entity/Q3724,West Java,tapioca flour,,flour
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q10374,Indramayu,sugar,,spice
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q10374,Indramayu,salt,#N/A,spice
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q165449,plantain,http://www.wikidata.org/entity/Q10374,Indramayu,plantain,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q471914,Pandanus,http://www.wikidata.org/entity/Q10374,Indramayu,pandan,pandan,spice
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q10374,Indramayu,coconut milk,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q1269205,rice flour,http://www.wikidata.org/entity/Q10374,Indramayu,rice flour,,flour
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q3342808,coconut,http://www.wikidata.org/entity/Q10374,Indramayu,coconut,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q3521309,banana leaf,http://www.wikidata.org/entity/Q10374,Indramayu,banana leaf,,vegetables
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q57655678,tapioca flour,http://www.wikidata.org/entity/Q10374,Indramayu,tapioca flour,,flour
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q11002,sugar,http://www.wikidata.org/entity/Q10615,Jepara,sugar,,spice
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q10615,Jepara,salt,#N/A,spice
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q165449,plantain,http://www.wikidata.org/entity/Q10615,Jepara,plantain,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q471914,Pandanus,http://www.wikidata.org/entity/Q10615,Jepara,pandan,pandan,spice
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q841779,coconut milk,http://www.wikidata.org/entity/Q10615,Jepara,coconut milk,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q1269205,rice flour,http://www.wikidata.org/entity/Q10615,Jepara,rice flour,,flour
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q3342808,coconut,http://www.wikidata.org/entity/Q10615,Jepara,coconut,,fruits
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q3521309,banana leaf,http://www.wikidata.org/entity/Q10615,Jepara,banana leaf,,vegetables
http://www.wikidata.org/entity/Q4189615,nagasari,http://www.wikidata.org/entity/Q57655678,tapioca flour,http://www.wikidata.org/entity/Q10615,Jepara,tapioca flour,,flour
http://www.wikidata.org/entity/Q4192299,Oncom,http://www.wikidata.org/entity/Q12688759,Q12688759,http://www.wikidata.org/entity/Q3724,West Java,peanut,peanut,nuts
http://www.wikidata.org/entity/Q4192299,Oncom,http://www.wikidata.org/entity/Q25843172,Ragi,http://www.wikidata.org/entity/Q3724,West Java,yeast,yeast,misc
http://www.wikidata.org/entity/Q4192299,Oncom,http://www.wikidata.org/entity/Q12688759,Q12688759,http://www.wikidata.org/entity/Q10389,Bandung,peanut,peanut,nuts
http://www.wikidata.org/entity/Q4192299,Oncom,http://www.wikidata.org/entity/Q25843172,Ragi,http://www.wikidata.org/entity/Q10389,Bandung,yeast,yeast,misc
http://www.wikidata.org/entity/Q4192299,Oncom,http://www.wikidata.org/entity/Q12688759,Q12688759,http://www.wikidata.org/entity/Q10399,Tasikmalaya,peanut,peanut,nuts
http://www.wikidata.org/entity/Q4192299,Oncom,http://www.wikidata.org/entity/Q25843172,Ragi,http://www.wikidata.org/entity/Q10399,Tasikmalaya,yeast,yeast,misc
http://www.wikidata.org/entity/Q4197759,botok,,,http://www.wikidata.org/entity/Q3586,East Java,,#N/A,#N/A
http://www.wikidata.org/entity/Q4197962,mung bean soup,,,,,,#N/A,#N/A
http://www.wikidata.org/entity/Q4199436,lawar,,,http://www.wikidata.org/entity/Q4648,Bali,,#N/A,#N/A
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q2271,South Sumatra,water,,water
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q2271,South Sumatra,salt,#N/A,spice
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q36465,flour,http://www.wikidata.org/entity/Q2271,South Sumatra,flour,,flour
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q41354,vinegar,http://www.wikidata.org/entity/Q2271,South Sumatra,vinegar,,seasoning
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q2271,South Sumatra,egg,,protein
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q600396,fish,http://www.wikidata.org/entity/Q2271,South Sumatra,fish,,protein
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q898745,flavour enhancer,http://www.wikidata.org/entity/Q2271,South Sumatra,flavour enhancer,,seasoning
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q2271,South Sumatra,palm sugar,,seasoning
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q2271,South Sumatra,garlic,,spice
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q8131,Palembang,water,,water
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q8131,Palembang,salt,#N/A,spice
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q36465,flour,http://www.wikidata.org/entity/Q8131,Palembang,flour,,flour
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q41354,vinegar,http://www.wikidata.org/entity/Q8131,Palembang,vinegar,,seasoning
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q93189,egg,http://www.wikidata.org/entity/Q8131,Palembang,egg,,protein
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q600396,fish,http://www.wikidata.org/entity/Q8131,Palembang,fish,,protein
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q898745,flavour enhancer,http://www.wikidata.org/entity/Q8131,Palembang,flavour enhancer,,seasoning
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q1549017,palm sugar,http://www.wikidata.org/entity/Q8131,Palembang,palm sugar,,seasoning
http://www.wikidata.org/entity/Q4200659,pempek,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q8131,Palembang,garlic,,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q3586,East Java,water,,water
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q3586,East Java,salt,#N/A,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q33913,Cymbopogon citratus,http://www.wikidata.org/entity/Q3586,East Java,lemongrass,lemongrass,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q3586,East Java,beef,,protein
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q231458,palm oil,http://www.wikidata.org/entity/Q3586,East Java,palm oil,,seasoning
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q402971,Alpinia galanga,http://www.wikidata.org/entity/Q3586,East Java,galangal,galangal,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q465934,Citrus hystrix,http://www.wikidata.org/entity/Q3586,East Java,kaffir lime,kaffir lime,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q974608,Pangium edule,http://www.wikidata.org/entity/Q3586,East Java,keluak,keluak,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q2370943,bay leaf,http://www.wikidata.org/entity/Q3586,East Java,bay leaf,,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q3143131,pepper,http://www.wikidata.org/entity/Q3586,East Java,pepper,,seasoning
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q15046077,ginger,http://www.wikidata.org/entity/Q3586,East Java,ginger,,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q3586,East Java,garlic,,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q11095,Malang,water,,water
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q11095,Malang,salt,#N/A,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q33913,Cymbopogon citratus,http://www.wikidata.org/entity/Q11095,Malang,lemongrass,lemongrass,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q11095,Malang,beef,,protein
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q231458,palm oil,http://www.wikidata.org/entity/Q11095,Malang,palm oil,,seasoning
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q402971,Alpinia galanga,http://www.wikidata.org/entity/Q11095,Malang,galangal,galangal,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q465934,Citrus hystrix,http://www.wikidata.org/entity/Q11095,Malang,kaffir lime,kaffir lime,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q974608,Pangium edule,http://www.wikidata.org/entity/Q11095,Malang,keluak,keluak,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q2370943,bay leaf,http://www.wikidata.org/entity/Q11095,Malang,bay leaf,,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q3143131,pepper,http://www.wikidata.org/entity/Q11095,Malang,pepper,,seasoning
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q15046077,ginger,http://www.wikidata.org/entity/Q11095,Malang,ginger,,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q11095,Malang,garlic,,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q11112,Pamekasan,water,,water
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q11112,Pamekasan,salt,#N/A,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q33913,Cymbopogon citratus,http://www.wikidata.org/entity/Q11112,Pamekasan,lemongrass,lemongrass,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q11112,Pamekasan,beef,,protein
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q231458,palm oil,http://www.wikidata.org/entity/Q11112,Pamekasan,palm oil,,seasoning
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q402971,Alpinia galanga,http://www.wikidata.org/entity/Q11112,Pamekasan,galangal,galangal,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q465934,Citrus hystrix,http://www.wikidata.org/entity/Q11112,Pamekasan,kaffir lime,kaffir lime,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q974608,Pangium edule,http://www.wikidata.org/entity/Q11112,Pamekasan,keluak,keluak,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q2370943,bay leaf,http://www.wikidata.org/entity/Q11112,Pamekasan,bay leaf,,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q3143131,pepper,http://www.wikidata.org/entity/Q11112,Pamekasan,pepper,,seasoning
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q15046077,ginger,http://www.wikidata.org/entity/Q11112,Pamekasan,ginger,,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q21546392,garlic,http://www.wikidata.org/entity/Q11112,Pamekasan,garlic,,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q283,water,http://www.wikidata.org/entity/Q11462,Surabaya,water,,water
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q11254,salt,http://www.wikidata.org/entity/Q11462,Surabaya,salt,#N/A,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q33913,Cymbopogon citratus,http://www.wikidata.org/entity/Q11462,Surabaya,lemongrass,lemongrass,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q192628,beef,http://www.wikidata.org/entity/Q11462,Surabaya,beef,,protein
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q231458,palm oil,http://www.wikidata.org/entity/Q11462,Surabaya,palm oil,,seasoning
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q402971,Alpinia galanga,http://www.wikidata.org/entity/Q11462,Surabaya,galangal,galangal,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q465934,Citrus hystrix,http://www.wikidata.org/entity/Q11462,Surabaya,kaffir lime,kaffir lime,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q974608,Pangium edule,http://www.wikidata.org/entity/Q11462,Surabaya,keluak,keluak,spice
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q2370943,bay leaf,http://www.wikidata.org/entity/Q11462,Surabaya,bay leaf,,spice
